docket_id,judge_name,lawyer_gender,judge_gender,Segal/Cover,num_male_lawyer,num_female_lawyer,num_male_ratio_lawyer,num_female_ratio_lawyer,num_male_neutral_lawyer,num_female_neutral_lawyer,num_male_judge,num_female_judge,num_male_ratio_judge,num_female_ratio_judge,ratio_male_neutral_judge,num_male_neutral_judge,ratio_female_neutral_judge,num_female_neutral_judge,judge_interrupt_male,judge_interrupt_female,judge_interrupt_male_judge,judge_interrupt_female_judge,judge_interrupt_male_lawyer,judge_interrupt_female_lawyer,judge_interrupt_male_n,judge_interrupt_female_n,judge_interrupt_male_judge_n,judge_interrupt_female_judge_n,judge_interrupt_male_lawyer_n,judge_interrupt_female_lawyer_n,judge_interrupted_male,judge_interrupted_female,judge_interrupted_male_judge,judge_interrupted_female_judge,judge_interrupted_male_lawyer,judge_interrupted_female_lawyer,judge_interrupted_male_n,judge_interrupted_female_n,judge_interrupted_male_judge_n,judge_interrupted_female_judge_n,judge_interrupted_male_lawyer_n,judge_interrupted_female_lawyer_n,decision_general,decision
2010_09_1454,Anthony M. Kennedy,1,0,0.365,0,0,0,0,0,0,0.390243902439,0.428571428571,0.493039049236,0.319185059422,0.685653101988,0.581573896353,0.715882375911,0.511299435028,41,17,6,8,35,9,0.0744680851064,0.4,0.555555555556,0.8,0.0568181818182,0.272727272727,11,2,3,1,8,1,0.166666666667,0.0,0.0,0.0,0.230769230769,0.2,2
2010_09_1454,Anthony M. Kennedy,1,0,0.365,0,0,0,0,0,0,0.390243902439,0.428571428571,0.493039049236,0.319185059422,0.685653101988,0.581573896353,0.715882375911,0.511299435028,41,17,6,8,35,9,0.0744680851064,0.4,0.555555555556,0.8,0.0568181818182,0.272727272727,11,2,3,1,8,1,0.166666666667,0.0,0.0,0.0,0.230769230769,0.2,2,1
2010_09_1454,Ruth Bader Ginsburg,0,1,0.68,0,0,0,0,0,0,0.658536585366,0.857142857143,0.81675,0.626666666666,1.0,0.566218809981,0.813056091448,0.5,68,11,4,4,64,7,0.36170212766,0.16,0.333333333333,0.4,0.386363636364,0.181818181818,20,4,6,1,14,3,0.416666666667,0.166666666667,0.3,0.0,0.461538461538,0.6,2,0
2010_09_1454,Ruth Bader Ginsburg,1,1,0.68,0,0,0,0,0,0,0.658536585366,0.857142857143,0.81675,0.626666666666,1.0,0.566218809981,0.813056091448,0.5,68,11,4,4,64,7,0.36170212766,0.16,0.333333333333,0.4,0.386363636364,0.181818181818,20,4,6,1,14,3,0.416666666667,0.166666666667,0.3,0.0,0.461538461538,0.6,2
2010_09_1454,Ruth Bader Ginsburg,1,1,0.68,0,0,0,0,0,0,0.658536585366,0.857142857143,0.81675,0.626666666666,1.0,0.566218809981,0.813056091448,0.5,68,11,4,4,64,7,0.36170212766,0.16,0.333333333333,0.4,0.386363636364,0.181818181818,20,4,6,1,14,3,0.416666666667,0.166666666667,0.3,0.0,0.461538461538,0.6,2,1
2010_09_1454,Stephen G. Breyer,0,0,0.475,0,0,0,0,0,0,1.0,0.857142857143,0.700047036688,0.3537158984,0.686933253629,1.0,0.632583398146,1.0,78,12,4,1,74,11,0.468085106383,0.2,0.333333333333,0.1,0.5,0.363636363636,20,2,3,2,17,0,0.416666666667,0.0,0.0,0.125,0.576923076923,0.0,2,0
2010_09_1454,Stephen G. Breyer,1,0,0.475,0,0,0,0,0,0,1.0,0.857142857143,0.700047036688,0.3537158984,0.686933253629,1.0,0.632583398146,1.0,78,12,4,1,74,11,0.468085106383,0.2,0.333333333333,0.1,0.5,0.363636363636,20,2,3,2,17,0,0.416666666667,0.0,0.0,0.125,0.576923076923,0.0,2
2010_09_1454,Stephen G. Breyer,1,0,0.475,0,0,0,0,0,0,1.0,0.857142857143,0.700047036688,0.3537158984,0.686933253629,1.0,0.632583398146,1.0,78,12,4,1,74,11,0.468085106383,0.2,0.333333333333,0.1,0.5,0.363636363636,20,2,3,2,17,0,0.416666666667,0.0,0.0,0.125,0.576923076923,0.0,2,1
2010_09_1454,"John G. Roberts, Jr.",0,0,0.12,0,0,0,0,0,0,0.170731707317,0.571428571429,0.19751263117,0.389687783392,0.669633879945,0.623800383877,0.631052610195,0.587570621469,69,32,2,7,67,25,0.372340425532,1.0,0.111111111111,0.7,0.420454545455,1.0,19,14,9,9,10,5,0.388888888889,1.0,0.6,1.0,0.307692307692,1.0,2,0
2010_09_1454,"John G. Roberts, Jr.",1,0,0.12,0,0,0,0,0,0,0.170731707317,0.571428571429,0.19751263117,0.389687783392,0.669633879945,0.623800383877,0.631052610195,0.587570621469,69,32,2,7,67,25,0.372340425532,1.0,0.111111111111,0.7,0.420454545455,1.0,19,14,9,9,10,5,0.388888888889,1.0,0.6,1.0,0.307692307692,1.0,2
2010_09_1454,"John G. Roberts, Jr.",1,0,0.12,0,0,0,0,0,0,0.170731707317,0.571428571429,0.19751263117,0.389687783392,0.669633879945,0.623800383877,0.631052610195,0.587570621469,69,32,2,7,67,25,0.372340425532,1.0,0.111111111111,0.7,0.420454545455,1.0,19,14,9,9,10,5,0.388888888889,1.0,0.6,1.0,0.307692307692,1.0,2,1
2010_09_1454,"Samuel A. Alito, Jr.",0,0,0.1,0,0,0,0,0,0,0.317073170732,0.857142857143,0.627526595745,1.0,0.701568048796,0.341650671785,0.626502355089,0.344632768362,36,12,1,2,35,10,0.0212765957447,0.2,0.0,0.2,0.0568181818182,0.318181818182,5,5,3,2,2,3,0.0,0.25,0.0,0.125,0.0,0.6,2,0
2010_09_1454,"Samuel A. Alito, Jr.",1,0,0.1,0,0,0,0,0,0,0.317073170732,0.857142857143,0.627526595745,1.0,0.701568048796,0.341650671785,0.626502355089,0.344632768362,36,12,1,2,35,10,0.0212765957447,0.2,0.0,0.2,0.0568181818182,0.318181818182,5,5,3,2,2,3,0.0,0.25,0.0,0.125,0.0,0.6,2
2010_09_1454,"Samuel A. Alito, Jr.",1,0,0.1,0,0,0,0,0,0,0.317073170732,0.857142857143,0.627526595745,1.0,0.701568048796,0.341650671785,0.626502355089,0.344632768362,36,12,1,2,35,10,0.0212765957447,0.2,0.0,0.2,0.0568181818182,0.318181818182,5,5,3,2,2,3,0.0,0.25,0.0,0.125,0.0,0.6,2,1
2010_09_1454,Sonia Sotomayor,0,1,0.78,0,0,0,0,0,0,0.853658536585,1.0,1.0,0.690541781451,0.726717297097,0.616122840691,0.653306971549,0.519774011299,108,7,10,0,98,7,0.787234042553,0.0,1.0,0.0,0.772727272727,0.181818181818,41,11,13,9,28,2,1.0,0.75,1.0,1.0,1.0,0.4,2,0
2010_09_1454,Sonia Sotomayor,1,1,0.78,0,0,0,0,0,0,0.853658536585,1.0,1.0,0.690541781451,0.726717297097,0.616122840691,0.653306971549,0.519774011299,108,7,10,0,98,7,0.787234042553,0.0,1.0,0.0,0.772727272727,0.181818181818,41,11,13,9,28,2,1.0,0.75,1.0,1.0,1.0,0.4,2
2010_09_1454,Sonia Sotomayor,1,1,0.78,0,0,0,0,0,0,0.853658536585,1.0,1.0,0.690541781451,0.726717297097,0.616122840691,0.653306971549,0.519774011299,108,7,10,0,98,7,0.787234042553,0.0,1.0,0.0,0.772727272727,0.181818181818,41,11,13,9,28,2,1.0,0.75,1.0,1.0,1.0,0.4,2,1
2010_09_1454,Elena Kagan,0,1,0.73,0,0,0,0,0,0,0.219512195122,0.0,0.795858708891,0.0,0.936237249714,0.20537428023,1.0,0.175141242938,34,10,4,7,30,3,0.0,0.12,0.333333333333,0.7,0.0,0.0,13,2,9,1,4,1,0.222222222222,0.0,0.6,0.0,0.0769230769231,0.2,2,0
2010_09_1454,Elena Kagan,1,1,0.73,0,0,0,0,0,0,0.219512195122,0.0,0.795858708891,0.0,0.936237249714,0.20537428023,1.0,0.175141242938,34,10,4,7,30,3,0.0,0.12,0.333333333333,0.7,0.0,0.0,13,2,9,1,4,1,0.222222222222,0.0,0.6,0.0,0.0769230769231,0.2,2
2010_09_1454,Elena Kagan,1,1,0.73,0,0,0,0,0,0,0.219512195122,0.0,0.795858708891,0.0,0.936237249714,0.20537428023,1.0,0.175141242938,34,10,4,7,30,3,0.0,0.12,0.333333333333,0.7,0.0,0.0,13,2,9,1,4,1,0.222222222222,0.0,0.6,0.0,0.0769230769231,0.2,2,1
2010_09_1476,Antonin Scalia,0,0,0.0,0,0,0,0,0,0,0.487804878049,0.571428571429,0.646482635797,0.446423271001,0.560245929796,0.518234165067,0.500791322923,0.502824858757,128,31,10,10,118,21,1.0,0.96,1.0,1.0,1.0,0.818181818182,31,7,5,4,26,3,0.722222222222,0.416666666667,0.2,0.375,0.923076923077,0.6,1,1
2010_09_1476,Antonin Scalia,,0,0.0,0,0,0,0,0,0,0.487804878049,0.571428571429,0.646482635797,0.446423271001,0.560245929796,0.518234165067,0.500791322923,0.502824858757,128,31,10,10,118,21,1.0,0.96,1.0,1.0,1.0,0.818181818182,31,7,5,4,26,3,0.722222222222,0.416666666667,0.2,0.375,0.923076923077,0.6,1
2010_09_1476,Antonin Scalia,0,0,0.0,0,0,0,0,0,0,0.487804878049,0.571428571429,0.646482635797,0.446423271001,0.560245929796,0.518234165067,0.500791322923,0.502824858757,128,31,10,10,118,21,1.0,0.96,1.0,1.0,1.0,0.818181818182,31,7,5,4,26,3,0.722222222222,0.416666666667,0.2,0.375,0.923076923077,0.6,1,0
2010_09_1476,Anthony M. Kennedy,0,0,0.365,0,0,0,0,0,0,0.390243902439,0.428571428571,0.493039049236,0.319185059422,0.685653101988,0.581573896353,0.715882375911,0.511299435028,41,17,6,8,35,9,0.0744680851064,0.4,0.555555555556,0.8,0.0568181818182,0.272727272727,11,2,3,1,8,1,0.166666666667,0.0,0.0,0.0,0.230769230769,0.2,1,1
2010_09_1476,Anthony M. Kennedy,,0,0.365,0,0,0,0,0,0,0.390243902439,0.428571428571,0.493039049236,0.319185059422,0.685653101988,0.581573896353,0.715882375911,0.511299435028,41,17,6,8,35,9,0.0744680851064,0.4,0.555555555556,0.8,0.0568181818182,0.272727272727,11,2,3,1,8,1,0.166666666667,0.0,0.0,0.0,0.230769230769,0.2,1
2010_09_1476,Anthony M. Kennedy,0,0,0.365,0,0,0,0,0,0,0.390243902439,0.428571428571,0.493039049236,0.319185059422,0.685653101988,0.581573896353,0.715882375911,0.511299435028,41,17,6,8,35,9,0.0744680851064,0.4,0.555555555556,0.8,0.0568181818182,0.272727272727,11,2,3,1,8,1,0.166666666667,0.0,0.0,0.0,0.230769230769,0.2,1,0
2010_09_1476,Ruth Bader Ginsburg,0,1,0.68,0,0,0,0,0,0,0.658536585366,0.857142857143,0.81675,0.626666666666,1.0,0.566218809981,0.813056091448,0.5,68,11,4,4,64,7,0.36170212766,0.16,0.333333333333,0.4,0.386363636364,0.181818181818,20,4,6,1,14,3,0.416666666667,0.166666666667,0.3,0.0,0.461538461538,0.6,1,1
2010_09_1476,Ruth Bader Ginsburg,,1,0.68,0,0,0,0,0,0,0.658536585366,0.857142857143,0.81675,0.626666666666,1.0,0.566218809981,0.813056091448,0.5,68,11,4,4,64,7,0.36170212766,0.16,0.333333333333,0.4,0.386363636364,0.181818181818,20,4,6,1,14,3,0.416666666667,0.166666666667,0.3,0.0,0.461538461538,0.6,1
2010_09_1476,Ruth Bader Ginsburg,0,1,0.68,0,0,0,0,0,0,0.658536585366,0.857142857143,0.81675,0.626666666666,1.0,0.566218809981,0.813056091448,0.5,68,11,4,4,64,7,0.36170212766,0.16,0.333333333333,0.4,0.386363636364,0.181818181818,20,4,6,1,14,3,0.416666666667,0.166666666667,0.3,0.0,0.461538461538,0.6,1,0
2010_09_1476,"John G. Roberts, Jr.",0,0,0.12,0,0,0,0,0,0,0.170731707317,0.571428571429,0.19751263117,0.389687783392,0.669633879945,0.623800383877,0.631052610195,0.587570621469,69,32,2,7,67,25,0.372340425532,1.0,0.111111111111,0.7,0.420454545455,1.0,19,14,9,9,10,5,0.388888888889,1.0,0.6,1.0,0.307692307692,1.0,1,1
2010_09_1476,"John G. Roberts, Jr.",,0,0.12,0,0,0,0,0,0,0.170731707317,0.571428571429,0.19751263117,0.389687783392,0.669633879945,0.623800383877,0.631052610195,0.587570621469,69,32,2,7,67,25,0.372340425532,1.0,0.111111111111,0.7,0.420454545455,1.0,19,14,9,9,10,5,0.388888888889,1.0,0.6,1.0,0.307692307692,1.0,1
2010_09_1476,"John G. Roberts, Jr.",0,0,0.12,0,0,0,0,0,0,0.170731707317,0.571428571429,0.19751263117,0.389687783392,0.669633879945,0.623800383877,0.631052610195,0.587570621469,69,32,2,7,67,25,0.372340425532,1.0,0.111111111111,0.7,0.420454545455,1.0,19,14,9,9,10,5,0.388888888889,1.0,0.6,1.0,0.307692307692,1.0,1,0
2010_09_1476,"Samuel A. Alito, Jr.",0,0,0.1,0,0,0,0,0,0,0.317073170732,0.857142857143,0.627526595745,1.0,0.701568048796,0.341650671785,0.626502355089,0.344632768362,36,12,1,2,35,10,0.0212765957447,0.2,0.0,0.2,0.0568181818182,0.318181818182,5,5,3,2,2,3,0.0,0.25,0.0,0.125,0.0,0.6,1,1
2010_09_1476,"Samuel A. Alito, Jr.",,0,0.1,0,0,0,0,0,0,0.317073170732,0.857142857143,0.627526595745,1.0,0.701568048796,0.341650671785,0.626502355089,0.344632768362,36,12,1,2,35,10,0.0212765957447,0.2,0.0,0.2,0.0568181818182,0.318181818182,5,5,3,2,2,3,0.0,0.25,0.0,0.125,0.0,0.6,1
2010_09_1476,"Samuel A. Alito, Jr.",0,0,0.1,0,0,0,0,0,0,0.317073170732,0.857142857143,0.627526595745,1.0,0.701568048796,0.341650671785,0.626502355089,0.344632768362,36,12,1,2,35,10,0.0212765957447,0.2,0.0,0.2,0.0568181818182,0.318181818182,5,5,3,2,2,3,0.0,0.25,0.0,0.125,0.0,0.6,1,0
2010_09_1476,Sonia Sotomayor,0,1,0.78,0,0,0,0,0,0,0.853658536585,1.0,1.0,0.690541781451,0.726717297097,0.616122840691,0.653306971549,0.519774011299,108,7,10,0,98,7,0.787234042553,0.0,1.0,0.0,0.772727272727,0.181818181818,41,11,13,9,28,2,1.0,0.75,1.0,1.0,1.0,0.4,1,1
2010_09_1476,Sonia Sotomayor,,1,0.78,0,0,0,0,0,0,0.853658536585,1.0,1.0,0.690541781451,0.726717297097,0.616122840691,0.653306971549,0.519774011299,108,7,10,0,98,7,0.787234042553,0.0,1.0,0.0,0.772727272727,0.181818181818,41,11,13,9,28,2,1.0,0.75,1.0,1.0,1.0,0.4,1
2010_09_1476,Sonia Sotomayor,0,1,0.78,0,0,0,0,0,0,0.853658536585,1.0,1.0,0.690541781451,0.726717297097,0.616122840691,0.653306971549,0.519774011299,108,7,10,0,98,7,0.787234042553,0.0,1.0,0.0,0.772727272727,0.181818181818,41,11,13,9,28,2,1.0,0.75,1.0,1.0,1.0,0.4,1,0
2010_09_1476,Elena Kagan,0,1,0.73,0,0,0,0,0,0,0.219512195122,0.0,0.795858708891,0.0,0.936237249714,0.20537428023,1.0,0.175141242938,34,10,4,7,30,3,0.0,0.12,0.333333333333,0.7,0.0,0.0,13,2,9,1,4,1,0.222222222222,0.0,0.6,0.0,0.0769230769231,0.2,1,1
2010_09_1476,Elena Kagan,,1,0.73,0,0,0,0,0,0,0.219512195122,0.0,0.795858708891,0.0,0.936237249714,0.20537428023,1.0,0.175141242938,34,10,4,7,30,3,0.0,0.12,0.333333333333,0.7,0.0,0.0,13,2,9,1,4,1,0.222222222222,0.0,0.6,0.0,0.0769230769231,0.2,1
2010_09_1476,Elena Kagan,0,1,0.73,0,0,0,0,0,0,0.219512195122,0.0,0.795858708891,0.0,0.936237249714,0.20537428023,1.0,0.175141242938,34,10,4,7,30,3,0.0,0.12,0.333333333333,0.7,0.0,0.0,13,2,9,1,4,1,0.222222222222,0.0,0.6,0.0,0.0769230769231,0.2,1,0
2010_09_291,Antonin Scalia,0,0,0.0,0,0,0,0,0,0,0.487804878049,0.571428571429,0.646482635797,0.446423271001,0.560245929796,0.518234165067,0.500791322923,0.502824858757,128,31,10,10,118,21,1.0,0.96,1.0,1.0,1.0,0.818181818182,31,7,5,4,26,3,0.722222222222,0.416666666667,0.2,0.375,0.923076923077,0.6,2,0
2010_09_291,Antonin Scalia,1,0,0.0,0,0,0,0,0,0,0.487804878049,0.571428571429,0.646482635797,0.446423271001,0.560245929796,0.518234165067,0.500791322923,0.502824858757,128,31,10,10,118,21,1.0,0.96,1.0,1.0,1.0,0.818181818182,31,7,5,4,26,3,0.722222222222,0.416666666667,0.2,0.375,0.923076923077,0.6,2
2010_09_291,Antonin Scalia,,0,0.0,0,0,0,0,0,0,0.487804878049,0.571428571429,0.646482635797,0.446423271001,0.560245929796,0.518234165067,0.500791322923,0.502824858757,128,31,10,10,118,21,1.0,0.96,1.0,1.0,1.0,0.818181818182,31,7,5,4,26,3,0.722222222222,0.416666666667,0.2,0.375,0.923076923077,0.6,2
2010_09_291,Anthony M. Kennedy,0,0,0.365,0,0,0,0,0,0,0.390243902439,0.428571428571,0.493039049236,0.319185059422,0.685653101988,0.581573896353,0.715882375911,0.511299435028,41,17,6,8,35,9,0.0744680851064,0.4,0.555555555556,0.8,0.0568181818182,0.272727272727,11,2,3,1,8,1,0.166666666667,0.0,0.0,0.0,0.230769230769,0.2,2,0
2010_09_291,Anthony M. Kennedy,1,0,0.365,0,0,0,0,0,0,0.390243902439,0.428571428571,0.493039049236,0.319185059422,0.685653101988,0.581573896353,0.715882375911,0.511299435028,41,17,6,8,35,9,0.0744680851064,0.4,0.555555555556,0.8,0.0568181818182,0.272727272727,11,2,3,1,8,1,0.166666666667,0.0,0.0,0.0,0.230769230769,0.2,2
2010_09_291,Anthony M. Kennedy,,0,0.365,0,0,0,0,0,0,0.390243902439,0.428571428571,0.493039049236,0.319185059422,0.685653101988,0.581573896353,0.715882375911,0.511299435028,41,17,6,8,35,9,0.0744680851064,0.4,0.555555555556,0.8,0.0568181818182,0.272727272727,11,2,3,1,8,1,0.166666666667,0.0,0.0,0.0,0.230769230769,0.2,2
2010_09_291,Ruth Bader Ginsburg,0,1,0.68,0,0,0,0,0,0,0.658536585366,0.857142857143,0.81675,0.626666666666,1.0,0.566218809981,0.813056091448,0.5,68,11,4,4,64,7,0.36170212766,0.16,0.333333333333,0.4,0.386363636364,0.181818181818,20,4,6,1,14,3,0.416666666667,0.166666666667,0.3,0.0,0.461538461538,0.6,2,0
2010_09_291,Ruth Bader Ginsburg,1,1,0.68,0,0,0,0,0,0,0.658536585366,0.857142857143,0.81675,0.626666666666,1.0,0.566218809981,0.813056091448,0.5,68,11,4,4,64,7,0.36170212766,0.16,0.333333333333,0.4,0.386363636364,0.181818181818,20,4,6,1,14,3,0.416666666667,0.166666666667,0.3,0.0,0.461538461538,0.6,2
2010_09_291,Ruth Bader Ginsburg,,1,0.68,0,0,0,0,0,0,0.658536585366,0.857142857143,0.81675,0.626666666666,1.0,0.566218809981,0.813056091448,0.5,68,11,4,4,64,7,0.36170212766,0.16,0.333333333333,0.4,0.386363636364,0.181818181818,20,4,6,1,14,3,0.416666666667,0.166666666667,0.3,0.0,0.461538461538,0.6,2
2010_09_291,Stephen G. Breyer,0,0,0.475,0,0,0,0,0,0,1.0,0.857142857143,0.700047036688,0.3537158984,0.686933253629,1.0,0.632583398146,1.0,78,12,4,1,74,11,0.468085106383,0.2,0.333333333333,0.1,0.5,0.363636363636,20,2,3,2,17,0,0.416666666667,0.0,0.0,0.125,0.576923076923,0.0,2,0
2010_09_291,Stephen G. Breyer,1,0,0.475,0,0,0,0,0,0,1.0,0.857142857143,0.700047036688,0.3537158984,0.686933253629,1.0,0.632583398146,1.0,78,12,4,1,74,11,0.468085106383,0.2,0.333333333333,0.1,0.5,0.363636363636,20,2,3,2,17,0,0.416666666667,0.0,0.0,0.125,0.576923076923,0.0,2
2010_09_291,Stephen G. Breyer,,0,0.475,0,0,0,0,0,0,1.0,0.857142857143,0.700047036688,0.3537158984,0.686933253629,1.0,0.632583398146,1.0,78,12,4,1,74,11,0.468085106383,0.2,0.333333333333,0.1,0.5,0.363636363636,20,2,3,2,17,0,0.416666666667,0.0,0.0,0.125,0.576923076923,0.0,2
2010_09_291,"John G. Roberts, Jr.",0,0,0.12,0,0,0,0,0,0,0.170731707317,0.571428571429,0.19751263117,0.389687783392,0.669633879945,0.623800383877,0.631052610195,0.587570621469,69,32,2,7,67,25,0.372340425532,1.0,0.111111111111,0.7,0.420454545455,1.0,19,14,9,9,10,5,0.388888888889,1.0,0.6,1.0,0.307692307692,1.0,2,0
2010_09_291,"John G. Roberts, Jr.",1,0,0.12,0,0,0,0,0,0,0.170731707317,0.571428571429,0.19751263117,0.389687783392,0.669633879945,0.623800383877,0.631052610195,0.587570621469,69,32,2,7,67,25,0.372340425532,1.0,0.111111111111,0.7,0.420454545455,1.0,19,14,9,9,10,5,0.388888888889,1.0,0.6,1.0,0.307692307692,1.0,2
2010_09_291,"John G. Roberts, Jr.",,0,0.12,0,0,0,0,0,0,0.170731707317,0.571428571429,0.19751263117,0.389687783392,0.669633879945,0.623800383877,0.631052610195,0.587570621469,69,32,2,7,67,25,0.372340425532,1.0,0.111111111111,0.7,0.420454545455,1.0,19,14,9,9,10,5,0.388888888889,1.0,0.6,1.0,0.307692307692,1.0,2
2010_09_291,"Samuel A. Alito, Jr.",0,0,0.1,0,0,0,0,0,0,0.317073170732,0.857142857143,0.627526595745,1.0,0.701568048796,0.341650671785,0.626502355089,0.344632768362,36,12,1,2,35,10,0.0212765957447,0.2,0.0,0.2,0.0568181818182,0.318181818182,5,5,3,2,2,3,0.0,0.25,0.0,0.125,0.0,0.6,2,0
2010_09_291,"Samuel A. Alito, Jr.",1,0,0.1,0,0,0,0,0,0,0.317073170732,0.857142857143,0.627526595745,1.0,0.701568048796,0.341650671785,0.626502355089,0.344632768362,36,12,1,2,35,10,0.0212765957447,0.2,0.0,0.2,0.0568181818182,0.318181818182,5,5,3,2,2,3,0.0,0.25,0.0,0.125,0.0,0.6,2
2010_09_291,"Samuel A. Alito, Jr.",,0,0.1,0,0,0,0,0,0,0.317073170732,0.857142857143,0.627526595745,1.0,0.701568048796,0.341650671785,0.626502355089,0.344632768362,36,12,1,2,35,10,0.0212765957447,0.2,0.0,0.2,0.0568181818182,0.318181818182,5,5,3,2,2,3,0.0,0.25,0.0,0.125,0.0,0.6,2
2010_09_291,Sonia Sotomayor,0,1,0.78,0,0,0,0,0,0,0.853658536585,1.0,1.0,0.690541781451,0.726717297097,0.616122840691,0.653306971549,0.519774011299,108,7,10,0,98,7,0.787234042553,0.0,1.0,0.0,0.772727272727,0.181818181818,41,11,13,9,28,2,1.0,0.75,1.0,1.0,1.0,0.4,2,0
2010_09_291,Sonia Sotomayor,1,1,0.78,0,0,0,0,0,0,0.853658536585,1.0,1.0,0.690541781451,0.726717297097,0.616122840691,0.653306971549,0.519774011299,108,7,10,0,98,7,0.787234042553,0.0,1.0,0.0,0.772727272727,0.181818181818,41,11,13,9,28,2,1.0,0.75,1.0,1.0,1.0,0.4,2
2010_09_291,Sonia Sotomayor,,1,0.78,0,0,0,0,0,0,0.853658536585,1.0,1.0,0.690541781451,0.726717297097,0.616122840691,0.653306971549,0.519774011299,108,7,10,0,98,7,0.787234042553,0.0,1.0,0.0,0.772727272727,0.181818181818,41,11,13,9,28,2,1.0,0.75,1.0,1.0,1.0,0.4,2
2010_09_329,Antonin Scalia,,0,0.0,0,0,0,0,0,0,0.487804878049,0.571428571429,0.646482635797,0.446423271001,0.560245929796,0.518234165067,0.500791322923,0.502824858757,128,31,10,10,118,21,1.0,0.96,1.0,1.0,1.0,0.818181818182,31,7,5,4,26,3,0.722222222222,0.416666666667,0.2,0.375,0.923076923077,0.6,1,1
2010_09_329,Antonin Scalia,,0,0.0,0,0,0,0,0,0,0.487804878049,0.571428571429,0.646482635797,0.446423271001,0.560245929796,0.518234165067,0.500791322923,0.502824858757,128,31,10,10,118,21,1.0,0.96,1.0,1.0,1.0,0.818181818182,31,7,5,4,26,3,0.722222222222,0.416666666667,0.2,0.375,0.923076923077,0.6,1
2010_09_329,Anthony M. Kennedy,,0,0.365,0,0,0,0,0,0,0.390243902439,0.428571428571,0.493039049236,0.319185059422,0.685653101988,0.581573896353,0.715882375911,0.511299435028,41,17,6,8,35,9,0.0744680851064,0.4,0.555555555556,0.8,0.0568181818182,0.272727272727,11,2,3,1,8,1,0.166666666667,0.0,0.0,0.0,0.230769230769,0.2,1,1
2010_09_329,Anthony M. Kennedy,,0,0.365,0,0,0,0,0,0,0.390243902439,0.428571428571,0.493039049236,0.319185059422,0.685653101988,0.581573896353,0.715882375911,0.511299435028,41,17,6,8,35,9,0.0744680851064,0.4,0.555555555556,0.8,0.0568181818182,0.272727272727,11,2,3,1,8,1,0.166666666667,0.0,0.0,0.0,0.230769230769,0.2,1
2010_09_329,Ruth Bader Ginsburg,,1,0.68,0,0,0,0,0,0,0.658536585366,0.857142857143,0.81675,0.626666666666,1.0,0.566218809981,0.813056091448,0.5,68,11,4,4,64,7,0.36170212766,0.16,0.333333333333,0.4,0.386363636364,0.181818181818,20,4,6,1,14,3,0.416666666667,0.166666666667,0.3,0.0,0.461538461538,0.6,1,1
2010_09_329,Ruth Bader Ginsburg,,1,0.68,0,0,0,0,0,0,0.658536585366,0.857142857143,0.81675,0.626666666666,1.0,0.566218809981,0.813056091448,0.5,68,11,4,4,64,7,0.36170212766,0.16,0.333333333333,0.4,0.386363636364,0.181818181818,20,4,6,1,14,3,0.416666666667,0.166666666667,0.3,0.0,0.461538461538,0.6,1
2010_09_329,Stephen G. Breyer,,0,0.475,0,0,0,0,0,0,1.0,0.857142857143,0.700047036688,0.3537158984,0.686933253629,1.0,0.632583398146,1.0,78,12,4,1,74,11,0.468085106383,0.2,0.333333333333,0.1,0.5,0.363636363636,20,2,3,2,17,0,0.416666666667,0.0,0.0,0.125,0.576923076923,0.0,1,1
2010_09_329,Stephen G. Breyer,,0,0.475,0,0,0,0,0,0,1.0,0.857142857143,0.700047036688,0.3537158984,0.686933253629,1.0,0.632583398146,1.0,78,12,4,1,74,11,0.468085106383,0.2,0.333333333333,0.1,0.5,0.363636363636,20,2,3,2,17,0,0.416666666667,0.0,0.0,0.125,0.576923076923,0.0,1
2010_09_329,"John G. Roberts, Jr.",,0,0.12,0,0,0,0,0,0,0.170731707317,0.571428571429,0.19751263117,0.389687783392,0.669633879945,0.623800383877,0.631052610195,0.587570621469,69,32,2,7,67,25,0.372340425532,1.0,0.111111111111,0.7,0.420454545455,1.0,19,14,9,9,10,5,0.388888888889,1.0,0.6,1.0,0.307692307692,1.0,1,1
2010_09_329,"John G. Roberts, Jr.",,0,0.12,0,0,0,0,0,0,0.170731707317,0.571428571429,0.19751263117,0.389687783392,0.669633879945,0.623800383877,0.631052610195,0.587570621469,69,32,2,7,67,25,0.372340425532,1.0,0.111111111111,0.7,0.420454545455,1.0,19,14,9,9,10,5,0.388888888889,1.0,0.6,1.0,0.307692307692,1.0,1
2010_09_329,"Samuel A. Alito, Jr.",,0,0.1,0,0,0,0,0,0,0.317073170732,0.857142857143,0.627526595745,1.0,0.701568048796,0.341650671785,0.626502355089,0.344632768362,36,12,1,2,35,10,0.0212765957447,0.2,0.0,0.2,0.0568181818182,0.318181818182,5,5,3,2,2,3,0.0,0.25,0.0,0.125,0.0,0.6,1,1
2010_09_329,"Samuel A. Alito, Jr.",,0,0.1,0,0,0,0,0,0,0.317073170732,0.857142857143,0.627526595745,1.0,0.701568048796,0.341650671785,0.626502355089,0.344632768362,36,12,1,2,35,10,0.0212765957447,0.2,0.0,0.2,0.0568181818182,0.318181818182,5,5,3,2,2,3,0.0,0.25,0.0,0.125,0.0,0.6,1
