docket_id,interrupt_gender,interrupt_identity,interrupt,interrupted_gender,interrupted_identity,interrupted,num
2006_05_1074,0,judge,Anthony M. Kennedy,0,lawyer,Glen D. Nager,1
2006_05_1074,0,judge,Anthony M. Kennedy,0,lawyer,Kevin K. Russell,4
2006_05_1074,0,judge,"John G. Roberts, Jr.",0,judge,Ruth Bader Ginsburg,1
2006_05_1074,0,judge,"John G. Roberts, Jr.",0,lawyer,Kevin K. Russell,4
2006_05_1074,0,judge,Stephen G. Breyer,0,lawyer,Glen D. Nager,1
2006_05_1074,0,judge,John Paul Stevens,0,lawyer,Glen D. Nager,1
2006_05_1074,0,judge,"Samuel A. Alito, Jr.",0,lawyer,Kevin K. Russell,3
2006_05_1074,0,lawyer,Irving L. Gornstein,0,judge,Ruth Bader Ginsburg,1
2006_05_1074,0,lawyer,Kevin K. Russell,0,judge,John Paul Stevens,1
2006_05_1074,0,lawyer,Glen D. Nager,0,judge,Ruth Bader Ginsburg,1
2006_05_1074,0,judge,David H. Souter,0,lawyer,Irving L. Gornstein,3
2006_05_1074,0,judge,David H. Souter,0,lawyer,Kevin K. Russell,2
2006_05_1074,0,judge,Antonin Scalia,0,lawyer,Glen D. Nager,1
2006_05_1074,0,judge,Antonin Scalia,0,lawyer,Kevin K. Russell,3
2006_05_1126,1,judge,Ruth Bader Ginsburg,0,lawyer,Michael K. Kellogg,1
2006_05_1126,0,lawyer,Thomas O. Barnett,0,judge,Stephen G. Breyer,1
2006_05_1126,0,lawyer,Thomas O. Barnett,0,judge,Antonin Scalia,2
2006_05_1126,0,judge,Anthony M. Kennedy,0,lawyer,Michael K. Kellogg,3
2006_05_1126,0,judge,Anthony M. Kennedy,0,lawyer,J. Douglas Richards,2
2006_05_1126,0,judge,David H. Souter,0,lawyer,Michael K. Kellogg,1
2006_05_1126,0,judge,David H. Souter,0,lawyer,J. Douglas Richards,2
2006_05_1126,0,judge,Stephen G. Breyer,0,lawyer,Thomas O. Barnett,2
2006_05_1126,0,judge,Stephen G. Breyer,0,lawyer,Michael K. Kellogg,5
2006_05_1126,0,judge,Stephen G. Breyer,0,lawyer,J. Douglas Richards,4
2006_05_1126,0,lawyer,Michael K. Kellogg,0,judge,Stephen G. Breyer,2
2006_05_1126,0,judge,John Paul Stevens,0,lawyer,Thomas O. Barnett,4
2006_05_1126,0,judge,John Paul Stevens,0,lawyer,Michael K. Kellogg,4
2006_05_1126,0,judge,John Paul Stevens,0,judge,Antonin Scalia,1
2006_05_1126,0,judge,John Paul Stevens,0,lawyer,J. Douglas Richards,3
2006_05_1126,0,judge,"Samuel A. Alito, Jr.",0,lawyer,J. Douglas Richards,2
2006_05_1126,0,lawyer,J. Douglas Richards,0,judge,Stephen G. Breyer,1
2006_05_1126,0,lawyer,J. Douglas Richards,0,judge,Anthony M. Kennedy,1
2006_05_1126,0,judge,"John G. Roberts, Jr.",0,lawyer,Thomas O. Barnett,1
2006_05_1126,0,judge,"John G. Roberts, Jr.",0,lawyer,J. Douglas Richards,6
2006_05_1126,0,judge,Antonin Scalia,0,lawyer,Michael K. Kellogg,1
2006_05_1126,0,judge,Antonin Scalia,0,judge,Stephen G. Breyer,1
2006_05_1126,0,judge,Antonin Scalia,0,judge,David H. Souter,1
2006_05_1126,0,judge,Antonin Scalia,0,lawyer,J. Douglas Richards,3
2006_05_11284,1,judge,Ruth Bader Ginsburg,0,lawyer,Robert C. Owen,1
2006_05_11284,1,judge,Ruth Bader Ginsburg,0,lawyer,Edward L. Marshall,8
2006_05_11284,0,judge,Anthony M. Kennedy,0,lawyer,Robert C. Owen,1
2006_05_11284,0,judge,Anthony M. Kennedy,0,lawyer,Edward L. Marshall,1
2006_05_11284,0,judge,Anthony M. Kennedy,0,judge,John Paul Stevens,1
2006_05_11284,0,judge,Stephen G. Breyer,0,lawyer,Edward L. Marshall,1
2006_05_11284,0,judge,John Paul Stevens,0,lawyer,Robert C. Owen,1
2006_05_11284,0,judge,John Paul Stevens,0,lawyer,Edward L. Marshall,2
2006_05_11284,0,judge,"Samuel A. Alito, Jr.",0,judge,"John G. Roberts, Jr.",1
2006_05_11284,0,lawyer,Edward L. Marshall,0,judge,Ruth Bader Ginsburg,1
2006_05_11284,0,lawyer,Edward L. Marshall,0,judge,Stephen G. Breyer,1
2006_05_11284,0,lawyer,Robert C. Owen,0,judge,"John G. Roberts, Jr.",1
2006_05_11284,0,judge,"John G. Roberts, Jr.",0,judge,"Samuel A. Alito, Jr.",1
2006_05_11284,0,judge,"John G. Roberts, Jr.",0,lawyer,Robert C. Owen,8
2006_05_11284,0,judge,Antonin Scalia,0,lawyer,Robert C. Owen,4
2006_05_11304,1,judge,Ruth Bader Ginsburg,0,lawyer,R. Ted Cruz,2
2006_05_11304,0,judge,Anthony M. Kennedy,0,judge,Ruth Bader Ginsburg,1
2006_05_11304,0,judge,Anthony M. Kennedy,,lawyer,Gene C. Schaerr,1
2006_05_11304,0,judge,Anthony M. Kennedy,0,lawyer,R. Ted Cruz,1
2006_05_11304,0,judge,David H. Souter,0,lawyer,Jordan Steiker,3
2006_05_11304,0,judge,David H. Souter,0,lawyer,R. Ted Cruz,4
2006_05_11304,0,judge,Stephen G. Breyer,,lawyer,Gene C. Schaerr,3
2006_05_11304,0,judge,Stephen G. Breyer,0,lawyer,Jordan Steiker,2
2006_05_11304,0,judge,Stephen G. Breyer,0,lawyer,R. Ted Cruz,3
2006_05_11304,0,judge,John Paul Stevens,,lawyer,Gene C. Schaerr,2
2006_05_11304,0,judge,John Paul Stevens,0,lawyer,Jordan Steiker,1
2006_05_11304,0,judge,John Paul Stevens,0,judge,Stephen G. Breyer,1
2006_05_11304,0,judge,John Paul Stevens,0,lawyer,R. Ted Cruz,3
2006_05_11304,0,judge,"Samuel A. Alito, Jr.",,lawyer,Gene C. Schaerr,1
2006_05_11304,,lawyer,Gene C. Schaerr,0,judge,Stephen G. Breyer,2
2006_05_11304,0,lawyer,Jordan Steiker,0,judge,Stephen G. Breyer,1
2006_05_11304,0,lawyer,Jordan Steiker,0,judge,David H. Souter,1
2006_05_11304,0,lawyer,Jordan Steiker,0,judge,Antonin Scalia,3
2006_05_11304,0,judge,"John G. Roberts, Jr.",0,lawyer,Jordan Steiker,6
2006_05_11304,0,judge,Antonin Scalia,0,lawyer,Jordan Steiker,6
2006_05_11304,0,lawyer,R. Ted Cruz,0,judge,David H. Souter,2
2006_05_1157,1,judge,Ruth Bader Ginsburg,0,lawyer,Paul D. Clement,3
2006_05_1157,1,judge,Ruth Bader Ginsburg,0,lawyer,Christopher Lovell,1
2006_05_1157,1,judge,Ruth Bader Ginsburg,0,lawyer,Stephen M. Shapiro,2
2006_05_1157,0,judge,David H. Souter,0,lawyer,Christopher Lovell,1
2006_05_1157,0,judge,David H. Souter,0,lawyer,Stephen M. Shapiro,3
2006_05_1157,0,judge,Stephen G. Breyer,0,lawyer,Christopher Lovell,5
2006_05_1157,0,judge,Stephen G. Breyer,0,lawyer,Stephen M. Shapiro,3
2006_05_1157,0,judge,John Paul Stevens,0,lawyer,Paul D. Clement,1
2006_05_1157,0,judge,John Paul Stevens,0,lawyer,Christopher Lovell,1
2006_05_1157,0,judge,John Paul Stevens,0,lawyer,Stephen M. Shapiro,4
2006_05_1157,0,judge,"Samuel A. Alito, Jr.",0,lawyer,Christopher Lovell,1
2006_05_1157,0,lawyer,Christopher Lovell,0,judge,Stephen G. Breyer,2
2006_05_1157,0,lawyer,Christopher Lovell,0,judge,Antonin Scalia,2
2006_05_1157,0,judge,"John G. Roberts, Jr.",0,lawyer,Paul D. Clement,1
2006_05_1157,0,judge,"John G. Roberts, Jr.",0,lawyer,Christopher Lovell,3
2006_05_1157,0,lawyer,Stephen M. Shapiro,0,judge,"John G. Roberts, Jr.",1
2006_05_1157,0,lawyer,Stephen M. Shapiro,0,judge,John Paul Stevens,1
2006_05_1157,0,lawyer,Stephen M. Shapiro,0,judge,Antonin Scalia,2
2006_05_1157,0,judge,Antonin Scalia,0,lawyer,Paul D. Clement,1
2006_05_1157,0,judge,Antonin Scalia,0,lawyer,Christopher Lovell,6
2006_05_1157,0,judge,Antonin Scalia,0,lawyer,Stephen M. Shapiro,5
2006_05_1240,1,judge,Ruth Bader Ginsburg,0,lawyer,Kenneth N. Flaxman,1
2006_05_1240,1,judge,Ruth Bader Ginsburg,1,lawyer,Benna Ruth Solomon,2
2006_05_1240,0,judge,Anthony M. Kennedy,0,lawyer,Kenneth N. Flaxman,5
2006_05_1240,0,judge,Anthony M. Kennedy,1,lawyer,Benna Ruth Solomon,5
2006_05_1240,0,judge,David H. Souter,0,lawyer,Kenneth N. Flaxman,5
2006_05_1240,0,judge,Stephen G. Breyer,1,lawyer,Benna Ruth Solomon,2
2006_05_1240,0,judge,Stephen G. Breyer,0,judge,"John G. Roberts, Jr.",1
2006_05_1240,0,judge,Stephen G. Breyer,0,lawyer,Kenneth N. Flaxman,3
2006_05_1240,0,judge,John Paul Stevens,1,lawyer,Benna Ruth Solomon,2
2006_05_1240,0,judge,"Samuel A. Alito, Jr.",0,lawyer,Kenneth N. Flaxman,2
2006_05_1240,1,lawyer,Benna Ruth Solomon,0,judge,Stephen G. Breyer,1
2006_05_1240,0,lawyer,Kenneth N. Flaxman,0,judge,Anthony M. Kennedy,1
2006_05_1240,0,judge,"John G. Roberts, Jr.",0,lawyer,Kenneth N. Flaxman,5
2006_05_1240,0,judge,"John G. Roberts, Jr.",1,lawyer,Benna Ruth Solomon,2
2006_05_1240,0,judge,Antonin Scalia,0,judge,"Samuel A. Alito, Jr.",1
2006_05_1240,0,judge,Antonin Scalia,0,lawyer,Kenneth N. Flaxman,3
2006_05_1240,0,judge,Antonin Scalia,1,lawyer,Benna Ruth Solomon,1
2006_05_1256,1,judge,Ruth Bader Ginsburg,0,lawyer,Andrew L. Frey,3
2006_05_1256,1,judge,Ruth Bader Ginsburg,0,lawyer,Robert S. Peck,1
2006_05_1256,0,judge,David H. Souter,0,lawyer,Andrew L. Frey,3
2006_05_1256,0,judge,David H. Souter,0,lawyer,Robert S. Peck,1
2006_05_1256,0,judge,Stephen G. Breyer,0,lawyer,Andrew L. Frey,1
2006_05_1256,0,judge,Stephen G. Breyer,0,lawyer,Robert S. Peck,1
2006_05_1256,0,judge,John Paul Stevens,0,lawyer,Andrew L. Frey,7
2006_05_1256,0,judge,John Paul Stevens,0,lawyer,Robert S. Peck,1
2006_05_1256,0,judge,"Samuel A. Alito, Jr.",0,lawyer,Robert S. Peck,2
2006_05_1256,0,lawyer,Andrew L. Frey,0,judge,"John G. Roberts, Jr.",2
2006_05_1256,0,lawyer,Andrew L. Frey,0,judge,Anthony M. Kennedy,1
2006_05_1256,0,lawyer,Andrew L. Frey,0,judge,David H. Souter,1
2006_05_1256,0,lawyer,Andrew L. Frey,0,judge,Antonin Scalia,2
2006_05_1256,0,lawyer,Andrew L. Frey,0,judge,Ruth Bader Ginsburg,2
2006_05_1256,0,judge,"John G. Roberts, Jr.",0,lawyer,Andrew L. Frey,2
2006_05_1256,0,judge,"John G. Roberts, Jr.",0,lawyer,Robert S. Peck,1
2006_05_1256,0,judge,Antonin Scalia,0,lawyer,Andrew L. Frey,1
2006_05_1256,0,judge,Antonin Scalia,0,lawyer,Robert S. Peck,4
2006_05_1256,0,lawyer,Robert S. Peck,0,judge,"Samuel A. Alito, Jr.",1
2006_05_1256,0,lawyer,Robert S. Peck,0,judge,Ruth Bader Ginsburg,1
2006_05_1256,0,lawyer,Robert S. Peck,0,judge,Stephen G. Breyer,1
2006_05_1256,0,lawyer,Robert S. Peck,0,judge,Antonin Scalia,1
2006_05_1272,1,judge,Ruth Bader Ginsburg,1,lawyer,Maureen E. Mahoney,1
2006_05_1272,1,judge,Ruth Bader Ginsburg,0,lawyer,Malcolm L. Stewart,1
2006_05_1272,0,judge,David H. Souter,1,lawyer,Maria T. Vullo,2
2006_05_1272,1,lawyer,Maureen E. Mahoney,0,judge,"John G. Roberts, Jr.",1
2006_05_1272,0,judge,John Paul Stevens,1,lawyer,Maureen E. Mahoney,1
2006_05_1272,0,judge,John Paul Stevens,1,lawyer,Maria T. Vullo,2
2006_05_1272,0,judge,"Samuel A. Alito, Jr.",0,lawyer,Malcolm L. Stewart,1
2006_05_1272,0,judge,"John G. Roberts, Jr.",1,lawyer,Maureen E. Mahoney,8
2006_05_1272,0,judge,"John G. Roberts, Jr.",0,lawyer,Malcolm L. Stewart,1
2006_05_1272,0,judge,"John G. Roberts, Jr.",1,lawyer,Maria T. Vullo,4
2006_05_1272,0,judge,Antonin Scalia,1,lawyer,Maureen E. Mahoney,5
2006_05_1272,0,judge,Antonin Scalia,0,lawyer,Malcolm L. Stewart,9
2006_05_1272,0,judge,Antonin Scalia,1,lawyer,Maria T. Vullo,1
2006_05_1284,1,judge,Ruth Bader Ginsburg,0,lawyer,Theodore B. Olson,3
2006_05_1284,0,judge,Anthony M. Kennedy,0,lawyer,Theodore B. Olson,1
2006_05_1284,0,judge,Anthony M. Kennedy,,lawyer,David C. Frederick,1
2006_05_1284,0,lawyer,Theodore B. Olson,0,judge,Ruth Bader Ginsburg,1
2006_05_1284,0,lawyer,Theodore B. Olson,0,judge,David H. Souter,1
2006_05_1284,0,lawyer,Theodore B. Olson,0,judge,Antonin Scalia,1
2006_05_1284,0,judge,"John G. Roberts, Jr.",0,lawyer,Irving L. Gornstein,4
2006_05_1284,0,judge,"John G. Roberts, Jr.",,lawyer,David C. Frederick,4
2006_05_1284,0,judge,Stephen G. Breyer,0,lawyer,Theodore B. Olson,5
2006_05_1284,0,lawyer,Irving L. Gornstein,0,judge,"John G. Roberts, Jr.",3
2006_05_1284,0,lawyer,Irving L. Gornstein,0,judge,Antonin Scalia,1
2006_05_1284,,lawyer,David C. Frederick,0,judge,Antonin Scalia,2
2006_05_1284,0,judge,David H. Souter,0,lawyer,Theodore B. Olson,3
2006_05_1284,0,judge,Antonin Scalia,0,lawyer,Irving L. Gornstein,2
2006_05_1284,0,judge,Antonin Scalia,0,lawyer,Theodore B. Olson,6
2006_05_1284,0,judge,Antonin Scalia,,lawyer,David C. Frederick,7
2006_05_1342,1,judge,Ruth Bader Ginsburg,0,lawyer,E. John Blanchard,3
2006_05_1342,0,judge,Stephen G. Breyer,0,lawyer,E. John Blanchard,1
2006_05_1342,0,judge,Stephen G. Breyer,0,lawyer,"Robert A. Long, Jr.",3
2006_05_1342,0,judge,Anthony M. Kennedy,0,lawyer,E. John Blanchard,1
2006_05_1342,0,judge,Anthony M. Kennedy,0,lawyer,"Robert A. Long, Jr.",1
2006_05_1342,0,lawyer,"Robert A. Long, Jr.",0,judge,"Samuel A. Alito, Jr.",1
2006_05_1342,0,lawyer,"Robert A. Long, Jr.",-1,,,1
2006_05_1342,0,lawyer,"Robert A. Long, Jr.",0,judge,Stephen G. Breyer,1
2006_05_1342,0,lawyer,"Robert A. Long, Jr.",0,judge,"John G. Roberts, Jr.",2
2006_05_1342,0,judge,John Paul Stevens,0,lawyer,E. John Blanchard,2
2006_05_1342,0,judge,John Paul Stevens,0,lawyer,"Robert A. Long, Jr.",7
2006_05_1342,0,judge,John Paul Stevens,,lawyer,Sri Srinivasan,2
2006_05_1342,0,judge,John Paul Stevens,0,judge,Antonin Scalia,1
2006_05_1342,0,judge,"John G. Roberts, Jr.",0,lawyer,E. John Blanchard,2
2006_05_1342,0,judge,"John G. Roberts, Jr.",0,lawyer,"Robert A. Long, Jr.",7
2006_05_1342,0,judge,"John G. Roberts, Jr.",,lawyer,Sri Srinivasan,2
2006_05_1342,0,judge,"John G. Roberts, Jr.",0,judge,Antonin Scalia,1
2006_05_1342,0,judge,"Samuel A. Alito, Jr.",0,lawyer,"Robert A. Long, Jr.",1
2006_05_1342,-1,,,0,lawyer,"Robert A. Long, Jr.",2
2006_05_1342,0,lawyer,E. John Blanchard,0,judge,Antonin Scalia,1
2006_05_1342,0,judge,Antonin Scalia,0,judge,"Samuel A. Alito, Jr.",1
2006_05_1342,0,judge,Antonin Scalia,0,lawyer,E. John Blanchard,3
2006_05_1342,0,judge,Antonin Scalia,0,lawyer,"Robert A. Long, Jr.",3
2006_05_1345,0,lawyer,Evan Mark Tager,0,judge,Anthony M. Kennedy,1
2006_05_1345,0,lawyer,Evan Mark Tager,0,judge,Stephen G. Breyer,1
2006_05_1345,0,lawyer,Evan Mark Tager,0,judge,David H. Souter,2
2006_05_1345,0,lawyer,Evan Mark Tager,0,judge,Antonin Scalia,2
2006_05_1345,0,judge,Anthony M. Kennedy,0,lawyer,Evan Mark Tager,5
2006_05_1345,0,judge,Anthony M. Kennedy,0,judge,Stephen G. Breyer,1
2006_05_1345,0,judge,Anthony M. Kennedy,,lawyer,Caitlin J. Halligan,4
2006_05_1345,0,judge,Anthony M. Kennedy,0,lawyer,Michael J. Cahill,4
2006_05_1345,1,judge,Ruth Bader Ginsburg,0,lawyer,Evan Mark Tager,1
2006_05_1345,,lawyer,Caitlin J. Halligan,0,judge,Anthony M. Kennedy,1
2006_05_1345,0,judge,Stephen G. Breyer,0,lawyer,Evan Mark Tager,5
2006_05_1345,0,judge,David H. Souter,0,lawyer,Evan Mark Tager,4
2006_05_1345,0,judge,David H. Souter,0,lawyer,Michael J. Cahill,4
2006_05_1345,0,judge,John Paul Stevens,0,judge,Anthony M. Kennedy,1
2006_05_1345,0,judge,John Paul Stevens,,lawyer,Caitlin J. Halligan,1
2006_05_1345,0,judge,John Paul Stevens,0,lawyer,Evan Mark Tager,1
2006_05_1345,0,judge,"Samuel A. Alito, Jr.",0,lawyer,Michael J. Cahill,1
2006_05_1345,0,judge,"John G. Roberts, Jr.",0,lawyer,Evan Mark Tager,2
2006_05_1345,0,judge,"John G. Roberts, Jr.",,lawyer,Caitlin J. Halligan,3
2006_05_1345,0,judge,"John G. Roberts, Jr.",0,lawyer,Michael J. Cahill,3
2006_05_1345,0,judge,Antonin Scalia,0,lawyer,Evan Mark Tager,3
2006_05_1345,0,judge,Antonin Scalia,,lawyer,Caitlin J. Halligan,2
2006_05_1345,0,judge,Antonin Scalia,0,lawyer,Michael J. Cahill,4
2006_05_1382,0,judge,Anthony M. Kennedy,0,lawyer,Paul D. Clement,2
2006_05_1382,0,judge,David H. Souter,1,lawyer,Eve C. Gartner,3
2006_05_1382,0,judge,Stephen G. Breyer,1,lawyer,Eve C. Gartner,1
2006_05_1382,0,judge,Stephen G. Breyer,0,lawyer,Paul D. Clement,5
2006_05_1382,0,judge,John Paul Stevens,1,lawyer,Eve C. Gartner,1
2006_05_1382,0,judge,John Paul Stevens,0,lawyer,Paul D. Clement,2
2006_05_1382,0,lawyer,Paul D. Clement,0,judge,Ruth Bader Ginsburg,2
2006_05_1382,0,lawyer,Paul D. Clement,0,judge,John Paul Stevens,1
2006_05_1382,1,lawyer,Eve C. Gartner,0,judge,"John G. Roberts, Jr.",1
2006_05_1382,1,lawyer,Eve C. Gartner,0,judge,Stephen G. Breyer,1
2006_05_1382,1,lawyer,Eve C. Gartner,0,judge,David H. Souter,1
2006_05_1382,0,judge,"John G. Roberts, Jr.",1,lawyer,Eve C. Gartner,7
2006_05_1382,0,judge,Antonin Scalia,1,lawyer,Eve C. Gartner,1
2006_05_1382,0,judge,Antonin Scalia,0,lawyer,Paul D. Clement,1
2006_05_1508,1,judge,Ruth Bader Ginsburg,0,lawyer,Ronald J. VanAmberg,3
2006_05_1508,,lawyer,Sri Srinivasan,0,judge,"John G. Roberts, Jr.",3
2006_05_1508,,lawyer,Sri Srinivasan,0,judge,Stephen G. Breyer,2
2006_05_1508,,lawyer,Sri Srinivasan,0,judge,David H. Souter,2
2006_05_1508,,lawyer,Sri Srinivasan,0,judge,John Paul Stevens,1
2006_05_1508,,lawyer,Sri Srinivasan,0,judge,Ruth Bader Ginsburg,1
2006_05_1508,0,judge,Stephen G. Breyer,0,lawyer,Leigh Marc Manasevit,2
2006_05_1508,0,judge,Stephen G. Breyer,0,lawyer,Ronald J. VanAmberg,4
2006_05_1508,0,judge,Stephen G. Breyer,,lawyer,Sri Srinivasan,1
2006_05_1508,0,judge,John Paul Stevens,0,lawyer,Ronald J. VanAmberg,1
2006_05_1508,0,judge,John Paul Stevens,,lawyer,Sri Srinivasan,1
2006_05_1508,0,judge,"John G. Roberts, Jr.",0,lawyer,Leigh Marc Manasevit,5
2006_05_1508,0,judge,"John G. Roberts, Jr.",0,lawyer,Ronald J. VanAmberg,1
2006_05_1508,0,judge,"John G. Roberts, Jr.",,lawyer,Sri Srinivasan,8
2006_05_1508,0,judge,"John G. Roberts, Jr.",0,judge,Antonin Scalia,1
2006_05_1508,0,lawyer,Ronald J. VanAmberg,0,judge,Ruth Bader Ginsburg,1
2006_05_1508,0,lawyer,Ronald J. VanAmberg,0,judge,Stephen G. Breyer,1
2006_05_1508,0,judge,David H. Souter,0,lawyer,Leigh Marc Manasevit,1
2006_05_1508,0,judge,David H. Souter,,lawyer,Sri Srinivasan,6
2006_05_1508,0,judge,Antonin Scalia,0,lawyer,Ronald J. VanAmberg,4
2006_05_1508,0,judge,Antonin Scalia,0,judge,Stephen G. Breyer,1
2006_05_1508,0,judge,Antonin Scalia,,lawyer,Sri Srinivasan,3
2006_05_1541,,lawyer,Deanne E. Maynard,0,judge,Antonin Scalia,2
2006_05_1541,1,judge,Ruth Bader Ginsburg,0,lawyer,Francis S. Ainsa Jr,6
2006_05_1541,0,judge,Anthony M. Kennedy,,lawyer,Deanne E. Maynard,1
2006_05_1541,0,judge,Stephen G. Breyer,0,lawyer,Francis S. Ainsa Jr,1
2006_05_1541,0,judge,John Paul Stevens,0,lawyer,Francis S. Ainsa Jr,1
2006_05_1541,0,judge,"Samuel A. Alito, Jr.",,lawyer,Deanne E. Maynard,2
2006_05_1541,0,judge,"John G. Roberts, Jr.",,lawyer,Deanne E. Maynard,2
2006_05_1541,0,judge,Antonin Scalia,,lawyer,Deanne E. Maynard,4
2006_05_1541,0,judge,Antonin Scalia,0,lawyer,Francis S. Ainsa Jr,1
2006_05_1629,1,judge,Ruth Bader Ginsburg,,lawyer,Dan Himmelfarb,4
2006_05_1629,1,judge,Ruth Bader Ginsburg,0,lawyer,Christopher J. Meade,1
2006_05_1629,0,lawyer,Christopher J. Meade,0,judge,Stephen G. Breyer,1
2006_05_1629,0,judge,"John G. Roberts, Jr.",,lawyer,Dan Himmelfarb,1
2006_05_1629,0,judge,"John G. Roberts, Jr.",0,lawyer,Christopher J. Meade,2
2006_05_1629,0,judge,Stephen G. Breyer,0,lawyer,Christopher J. Meade,7
2006_05_1629,0,judge,John Paul Stevens,,lawyer,Dan Himmelfarb,2
2006_05_1629,0,judge,"Samuel A. Alito, Jr.",,lawyer,Dan Himmelfarb,1
2006_05_1629,0,judge,"Samuel A. Alito, Jr.",0,lawyer,Christopher J. Meade,1
2006_05_1629,0,judge,Anthony M. Kennedy,,lawyer,Dan Himmelfarb,1
2006_05_1629,,lawyer,Dan Himmelfarb,0,judge,Ruth Bader Ginsburg,1
2006_05_1629,0,judge,David H. Souter,,lawyer,Dan Himmelfarb,2
2006_05_1629,0,judge,David H. Souter,0,judge,Antonin Scalia,1
2006_05_1629,0,judge,Antonin Scalia,,lawyer,Dan Himmelfarb,2
2006_05_1629,0,judge,Antonin Scalia,0,lawyer,Christopher J. Meade,2
2006_05_1631,0,lawyer,Craig T. Jones,0,judge,Anthony M. Kennedy,1
2006_05_1631,0,lawyer,Craig T. Jones,0,judge,Stephen G. Breyer,2
2006_05_1631,0,lawyer,Craig T. Jones,0,judge,"John G. Roberts, Jr.",2
2006_05_1631,0,lawyer,Craig T. Jones,0,judge,Antonin Scalia,2
2006_05_1631,1,judge,Ruth Bader Ginsburg,0,lawyer,Craig T. Jones,1
2006_05_1631,1,judge,Ruth Bader Ginsburg,0,lawyer,Philip W. Savrin,1
2006_05_1631,1,judge,Ruth Bader Ginsburg,0,lawyer,Gregory G. Garre,1
2006_05_1631,0,judge,Anthony M. Kennedy,0,lawyer,Craig T. Jones,6
2006_05_1631,0,judge,Anthony M. Kennedy,0,judge,Ruth Bader Ginsburg,1
2006_05_1631,0,judge,Anthony M. Kennedy,0,lawyer,Philip W. Savrin,4
2006_05_1631,0,judge,Anthony M. Kennedy,0,lawyer,Gregory G. Garre,1
2006_05_1631,0,judge,David H. Souter,0,lawyer,Craig T. Jones,4
2006_05_1631,0,judge,David H. Souter,0,lawyer,Philip W. Savrin,1
2006_05_1631,0,judge,Stephen G. Breyer,0,lawyer,Craig T. Jones,4
2006_05_1631,0,judge,Stephen G. Breyer,0,lawyer,Philip W. Savrin,2
2006_05_1631,0,judge,John Paul Stevens,0,lawyer,Craig T. Jones,3
2006_05_1631,0,judge,John Paul Stevens,0,lawyer,Philip W. Savrin,6
2006_05_1631,0,judge,John Paul Stevens,0,lawyer,Gregory G. Garre,4
2006_05_1631,0,judge,"Samuel A. Alito, Jr.",0,lawyer,Craig T. Jones,1
2006_05_1631,0,judge,"Samuel A. Alito, Jr.",0,lawyer,Philip W. Savrin,1
2006_05_1631,0,lawyer,Philip W. Savrin,0,judge,Anthony M. Kennedy,2
2006_05_1631,0,judge,"John G. Roberts, Jr.",0,lawyer,Craig T. Jones,5
2006_05_1631,0,judge,"John G. Roberts, Jr.",0,lawyer,Philip W. Savrin,2
2006_05_1631,0,judge,"John G. Roberts, Jr.",0,lawyer,Gregory G. Garre,1
2006_05_1631,0,judge,Antonin Scalia,0,lawyer,Craig T. Jones,5
2006_05_1631,0,judge,Antonin Scalia,0,lawyer,Philip W. Savrin,2
2006_05_1631,0,judge,Antonin Scalia,0,lawyer,Gregory G. Garre,1
2006_05_380,1,judge,Ruth Bader Ginsburg,0,lawyer,Paul D. Clement,4
2006_05_380,0,judge,Anthony M. Kennedy,1,lawyer,Priscilla J. Smith,4
2006_05_380,0,judge,David H. Souter,1,lawyer,Priscilla J. Smith,2
2006_05_380,0,judge,David H. Souter,0,lawyer,Paul D. Clement,1
2006_05_380,0,judge,Stephen G. Breyer,1,lawyer,Priscilla J. Smith,4
2006_05_380,0,judge,Stephen G. Breyer,0,lawyer,Paul D. Clement,4
2006_05_380,0,judge,John Paul Stevens,1,lawyer,Priscilla J. Smith,1
2006_05_380,0,judge,John Paul Stevens,0,lawyer,Paul D. Clement,8
2006_05_380,0,lawyer,Paul D. Clement,0,judge,Ruth Bader Ginsburg,1
2006_05_380,0,lawyer,Paul D. Clement,0,judge,Stephen G. Breyer,1
2006_05_380,0,lawyer,Paul D. Clement,0,judge,David H. Souter,1
2006_05_380,1,lawyer,Priscilla J. Smith,0,judge,Anthony M. Kennedy,2
2006_05_380,1,lawyer,Priscilla J. Smith,0,judge,Stephen G. Breyer,1
2006_05_380,1,lawyer,Priscilla J. Smith,0,judge,"John G. Roberts, Jr.",1
2006_05_380,1,lawyer,Priscilla J. Smith,0,judge,Ruth Bader Ginsburg,1
2006_05_380,0,judge,"John G. Roberts, Jr.",1,lawyer,Priscilla J. Smith,2
2006_05_381,1,judge,Ruth Bader Ginsburg,0,lawyer,Michael E. Haglund,3
2006_05_381,0,judge,Anthony M. Kennedy,0,lawyer,Andrew J. Pincus,3
2006_05_381,0,judge,David H. Souter,0,lawyer,Michael E. Haglund,3
2006_05_381,0,judge,Stephen G. Breyer,0,lawyer,Michael E. Haglund,7
2006_05_381,0,lawyer,Michael E. Haglund,0,judge,Stephen G. Breyer,3
2006_05_381,0,judge,John Paul Stevens,0,lawyer,Andrew J. Pincus,4
2006_05_381,0,judge,John Paul Stevens,,lawyer,Kannon K. Shanmugam,5
2006_05_381,0,judge,"Samuel A. Alito, Jr.",0,lawyer,Michael E. Haglund,3
2006_05_381,0,lawyer,Andrew J. Pincus,0,judge,John Paul Stevens,1
2006_05_381,0,judge,"John G. Roberts, Jr.",0,lawyer,Andrew J. Pincus,2
