speakerA,speakerA_id,petitioner_won,respondent_won,num_votes_for,num_votes_against,docket_id,axbya_id,speakerX,speakerX_id,speakerX_for_petitioner,speakerB,speakerB_id,speakerB_vote,speakerY,speakerY_id,speakerY_for_petitioner,AdvocateXwon,AdvocateYwon,majority,minority
Ruth Bader Ginsburg,9,True,False,8.0,1.0,2010_09_1272,11,Joshua D. Farley,4.0,True,"John G. Roberts, Jr.",8,majority,Joshua D. Farley,4.0,True,True,True,8.0,1.0
Antonin Scalia,2,True,False,8.0,1.0,2010_09_1272,12,Joshua D. Farley,4.0,True,Antonin Scalia,2,majority,Joshua D. Farley,4.0,True,True,True,8.0,1.0
Antonin Scalia,2,True,False,8.0,1.0,2010_09_1272,13,Joshua D. Farley,4.0,True,Sonia Sotomayor,7,majority,Joshua D. Farley,4.0,True,True,True,8.0,1.0
Antonin Scalia,2,True,False,8.0,1.0,2010_09_1272,14,Joshua D. Farley,4.0,True,Antonin Scalia,2,majority,Joshua D. Farley,4.0,True,True,True,8.0,1.0
Ruth Bader Ginsburg,9,True,False,8.0,1.0,2010_09_1272,15,Joshua D. Farley,4.0,True,Ruth Bader Ginsburg,9,minority,Joshua D. Farley,4.0,True,True,True,8.0,1.0
Ruth Bader Ginsburg,9,True,False,8.0,1.0,2010_09_1272,16,Joshua D. Farley,4.0,True,Ruth Bader Ginsburg,9,minority,Joshua D. Farley,4.0,True,True,True,8.0,1.0
Antonin Scalia,2,True,False,8.0,1.0,2010_09_1272,17,Ann O'Connell,6.0,True,Antonin Scalia,2,majority,Ann O'Connell,6.0,True,True,True,8.0,1.0
Antonin Scalia,2,True,False,8.0,1.0,2010_09_1272,18,Ann O'Connell,6.0,True,Antonin Scalia,2,majority,Ann O'Connell,6.0,True,True,True,8.0,1.0
Antonin Scalia,2,True,False,8.0,1.0,2010_09_1272,19,Ann O'Connell,6.0,True,Antonin Scalia,2,majority,Ann O'Connell,6.0,True,True,True,8.0,1.0
Antonin Scalia,2,True,False,8.0,1.0,2010_09_1272,20,Ann O'Connell,6.0,True,Antonin Scalia,2,majority,Ann O'Connell,6.0,True,True,True,8.0,1.0
Stephen G. Breyer,1,True,False,8.0,1.0,2010_09_1272,21,Ann O'Connell,6.0,True,Stephen G. Breyer,1,majority,Ann O'Connell,6.0,True,True,True,8.0,1.0
Stephen G. Breyer,1,True,False,8.0,1.0,2010_09_1272,22,Ann O'Connell,6.0,True,Stephen G. Breyer,1,majority,Ann O'Connell,6.0,True,True,True,8.0,1.0
Stephen G. Breyer,1,True,False,8.0,1.0,2010_09_1272,23,Ann O'Connell,6.0,True,"Samuel A. Alito, Jr.",11,majority,Ann O'Connell,6.0,True,True,True,8.0,1.0
Sonia Sotomayor,7,True,False,8.0,1.0,2010_09_1272,24,Ann O'Connell,6.0,True,Sonia Sotomayor,7,majority,Ann O'Connell,6.0,True,True,True,8.0,1.0
"John G. Roberts, Jr.",8,True,False,8.0,1.0,2010_09_1272,25,Jamesa J. Drake,5.0,False,Anthony M. Kennedy,10,majority,Jamesa J. Drake,5.0,False,False,False,8.0,1.0
"John G. Roberts, Jr.",8,True,False,8.0,1.0,2010_09_1272,26,Jamesa J. Drake,5.0,False,"John G. Roberts, Jr.",8,majority,Jamesa J. Drake,5.0,False,False,False,8.0,1.0
"John G. Roberts, Jr.",8,True,False,8.0,1.0,2010_09_1272,27,Jamesa J. Drake,5.0,False,"John G. Roberts, Jr.",8,majority,Jamesa J. Drake,5.0,False,False,False,8.0,1.0
"John G. Roberts, Jr.",8,True,False,8.0,1.0,2010_09_1272,28,Jamesa J. Drake,5.0,False,Sonia Sotomayor,7,majority,Jamesa J. Drake,5.0,False,False,False,8.0,1.0
"Samuel A. Alito, Jr.",11,True,False,8.0,1.0,2010_09_1272,29,Jamesa J. Drake,5.0,False,"Samuel A. Alito, Jr.",11,majority,Jamesa J. Drake,5.0,False,False,False,8.0,1.0
"Samuel A. Alito, Jr.",11,True,False,8.0,1.0,2010_09_1272,30,Jamesa J. Drake,5.0,False,"Samuel A. Alito, Jr.",11,majority,Jamesa J. Drake,5.0,False,False,False,8.0,1.0
"Samuel A. Alito, Jr.",11,True,False,8.0,1.0,2010_09_1272,31,Jamesa J. Drake,5.0,False,"Samuel A. Alito, Jr.",11,majority,Jamesa J. Drake,5.0,False,False,False,8.0,1.0
"Samuel A. Alito, Jr.",11,True,False,8.0,1.0,2010_09_1272,32,Jamesa J. Drake,5.0,False,"Samuel A. Alito, Jr.",11,majority,Jamesa J. Drake,5.0,False,False,False,8.0,1.0
"Samuel A. Alito, Jr.",11,True,False,8.0,1.0,2010_09_1272,33,Jamesa J. Drake,5.0,False,"Samuel A. Alito, Jr.",11,majority,Jamesa J. Drake,5.0,False,False,False,8.0,1.0
Stephen G. Breyer,1,True,False,8.0,1.0,2010_09_1272,34,Jamesa J. Drake,5.0,False,Stephen G. Breyer,1,majority,Jamesa J. Drake,5.0,False,False,False,8.0,1.0
Stephen G. Breyer,1,True,False,8.0,1.0,2010_09_1272,35,Jamesa J. Drake,5.0,False,Stephen G. Breyer,1,majority,Jamesa J. Drake,5.0,False,False,False,8.0,1.0
"John G. Roberts, Jr.",8,True,False,8.0,1.0,2010_09_1272,36,Jamesa J. Drake,5.0,False,Antonin Scalia,2,majority,Jamesa J. Drake,5.0,False,False,False,8.0,1.0
Antonin Scalia,2,True,False,8.0,1.0,2010_09_1272,37,Joshua D. Farley,4.0,True,Antonin Scalia,2,majority,Joshua D. Farley,4.0,True,True,True,8.0,1.0
Antonin Scalia,2,True,False,8.0,1.0,2010_09_1272,38,Joshua D. Farley,4.0,True,Antonin Scalia,2,majority,Joshua D. Farley,4.0,True,True,True,8.0,1.0
Antonin Scalia,2,True,False,8.0,1.0,2010_09_1272,39,Joshua D. Farley,4.0,True,Antonin Scalia,2,majority,Joshua D. Farley,4.0,True,True,True,8.0,1.0
"John G. Roberts, Jr.",8,True,False,8.0,1.0,2010_09_1272,40,Joshua D. Farley,4.0,True,"John G. Roberts, Jr.",8,majority,Joshua D. Farley,4.0,True,True,True,8.0,1.0
"Samuel A. Alito, Jr.",11,True,False,5.0,4.0,2012_11_207,0,Kannon K. Shanmugam,5.0,False,Sonia Sotomayor,6,minority,,,,False,,5.0,4.0
Sonia Sotomayor,6,True,False,5.0,4.0,2012_11_207,1,Katherine Winfree,4.0,True,Sonia Sotomayor,6,minority,Katherine Winfree,4.0,True,True,True,5.0,4.0
Sonia Sotomayor,6,True,False,5.0,4.0,2012_11_207,2,Katherine Winfree,4.0,True,Sonia Sotomayor,6,minority,Katherine Winfree,4.0,True,True,True,5.0,4.0
Sonia Sotomayor,6,True,False,5.0,4.0,2012_11_207,3,Katherine Winfree,4.0,True,Sonia Sotomayor,6,minority,Katherine Winfree,4.0,True,True,True,5.0,4.0
"John G. Roberts, Jr.",7,True,False,5.0,4.0,2012_11_207,4,Katherine Winfree,4.0,True,"John G. Roberts, Jr.",7,majority,Katherine Winfree,4.0,True,True,True,5.0,4.0
"John G. Roberts, Jr.",7,True,False,5.0,4.0,2012_11_207,5,Katherine Winfree,4.0,True,"John G. Roberts, Jr.",7,majority,Katherine Winfree,4.0,True,True,True,5.0,4.0
Elena Kagan,2,True,False,5.0,4.0,2012_11_207,6,Katherine Winfree,4.0,True,Elena Kagan,2,minority,Katherine Winfree,4.0,True,True,True,5.0,4.0
Elena Kagan,2,True,False,5.0,4.0,2012_11_207,7,Katherine Winfree,4.0,True,Elena Kagan,2,minority,Katherine Winfree,4.0,True,True,True,5.0,4.0
Elena Kagan,2,True,False,5.0,4.0,2012_11_207,8,Katherine Winfree,4.0,True,Elena Kagan,2,minority,Katherine Winfree,4.0,True,True,True,5.0,4.0
Sonia Sotomayor,6,True,False,5.0,4.0,2012_11_207,9,Katherine Winfree,4.0,True,Sonia Sotomayor,6,minority,Katherine Winfree,4.0,True,True,True,5.0,4.0
Sonia Sotomayor,6,True,False,5.0,4.0,2012_11_207,10,Katherine Winfree,4.0,True,Sonia Sotomayor,6,minority,Katherine Winfree,4.0,True,True,True,5.0,4.0
Stephen G. Breyer,1,True,False,5.0,4.0,2012_11_207,11,Katherine Winfree,4.0,True,Stephen G. Breyer,1,majority,Katherine Winfree,4.0,True,True,True,5.0,4.0
Stephen G. Breyer,1,True,False,5.0,4.0,2012_11_207,12,Katherine Winfree,4.0,True,Stephen G. Breyer,1,majority,Katherine Winfree,4.0,True,True,True,5.0,4.0
Stephen G. Breyer,1,True,False,5.0,4.0,2012_11_207,13,Katherine Winfree,4.0,True,Stephen G. Breyer,1,majority,Katherine Winfree,4.0,True,True,True,5.0,4.0
Stephen G. Breyer,1,True,False,5.0,4.0,2012_11_207,14,Katherine Winfree,4.0,True,Stephen G. Breyer,1,majority,Katherine Winfree,4.0,True,True,True,5.0,4.0
"John G. Roberts, Jr.",7,True,False,5.0,4.0,2012_11_207,15,Michael R. Dreeben,10.0,True,"John G. Roberts, Jr.",7,majority,Michael R. Dreeben,10.0,True,True,True,5.0,4.0
"Samuel A. Alito, Jr.",11,True,False,5.0,4.0,2012_11_207,16,Michael R. Dreeben,10.0,True,"Samuel A. Alito, Jr.",11,majority,Michael R. Dreeben,10.0,True,True,True,5.0,4.0
Elena Kagan,2,True,False,5.0,4.0,2012_11_207,17,Michael R. Dreeben,10.0,True,Elena Kagan,2,minority,Michael R. Dreeben,10.0,True,True,True,5.0,4.0
Elena Kagan,2,True,False,5.0,4.0,2012_11_207,18,Michael R. Dreeben,10.0,True,Elena Kagan,2,minority,Michael R. Dreeben,10.0,True,True,True,5.0,4.0
Sonia Sotomayor,6,True,False,5.0,4.0,2012_11_207,19,Michael R. Dreeben,10.0,True,Sonia Sotomayor,6,minority,Michael R. Dreeben,10.0,True,True,True,5.0,4.0
Anthony M. Kennedy,9,True,False,5.0,4.0,2012_11_207,20,Michael R. Dreeben,10.0,True,Anthony M. Kennedy,9,majority,Michael R. Dreeben,10.0,True,True,True,5.0,4.0
Anthony M. Kennedy,9,True,False,5.0,4.0,2012_11_207,21,Kannon K. Shanmugam,5.0,False,Anthony M. Kennedy,9,majority,Kannon K. Shanmugam,5.0,False,False,False,5.0,4.0
Anthony M. Kennedy,9,True,False,5.0,4.0,2012_11_207,22,Kannon K. Shanmugam,5.0,False,Anthony M. Kennedy,9,majority,Kannon K. Shanmugam,5.0,False,False,False,5.0,4.0
"John G. Roberts, Jr.",7,True,False,5.0,4.0,2012_11_207,23,Kannon K. Shanmugam,5.0,False,"John G. Roberts, Jr.",7,majority,Kannon K. Shanmugam,5.0,False,False,False,5.0,4.0
"John G. Roberts, Jr.",7,True,False,5.0,4.0,2012_11_207,24,Kannon K. Shanmugam,5.0,False,"John G. Roberts, Jr.",7,majority,Kannon K. Shanmugam,5.0,False,False,False,5.0,4.0
"John G. Roberts, Jr.",7,True,False,5.0,4.0,2012_11_207,25,Kannon K. Shanmugam,5.0,False,"John G. Roberts, Jr.",7,majority,Kannon K. Shanmugam,5.0,False,False,False,5.0,4.0
"John G. Roberts, Jr.",7,True,False,5.0,4.0,2012_11_207,26,Kannon K. Shanmugam,5.0,False,"John G. Roberts, Jr.",7,majority,Kannon K. Shanmugam,5.0,False,False,False,5.0,4.0
"John G. Roberts, Jr.",7,True,False,5.0,4.0,2012_11_207,27,Kannon K. Shanmugam,5.0,False,"John G. Roberts, Jr.",7,majority,Kannon K. Shanmugam,5.0,False,False,False,5.0,4.0
"Samuel A. Alito, Jr.",11,True,False,5.0,4.0,2012_11_207,28,Kannon K. Shanmugam,5.0,False,"Samuel A. Alito, Jr.",11,majority,Kannon K. Shanmugam,5.0,False,False,False,5.0,4.0
"Samuel A. Alito, Jr.",11,True,False,5.0,4.0,2012_11_207,29,Kannon K. Shanmugam,5.0,False,"Samuel A. Alito, Jr.",11,majority,Kannon K. Shanmugam,5.0,False,False,False,5.0,4.0
Stephen G. Breyer,1,True,False,5.0,4.0,2012_11_207,30,Kannon K. Shanmugam,5.0,False,Stephen G. Breyer,1,majority,Kannon K. Shanmugam,5.0,False,False,False,5.0,4.0
Anthony M. Kennedy,9,True,False,5.0,4.0,2012_11_207,31,Kannon K. Shanmugam,5.0,False,Anthony M. Kennedy,9,majority,Kannon K. Shanmugam,5.0,False,False,False,5.0,4.0
"John G. Roberts, Jr.",7,True,False,5.0,4.0,2012_11_207,32,Kannon K. Shanmugam,5.0,False,"John G. Roberts, Jr.",7,majority,Kannon K. Shanmugam,5.0,False,False,False,5.0,4.0
"John G. Roberts, Jr.",7,True,False,5.0,4.0,2012_11_207,33,Kannon K. Shanmugam,5.0,False,"John G. Roberts, Jr.",7,majority,Kannon K. Shanmugam,5.0,False,False,False,5.0,4.0
"John G. Roberts, Jr.",7,True,False,5.0,4.0,2012_11_207,34,Kannon K. Shanmugam,5.0,False,"John G. Roberts, Jr.",7,majority,Kannon K. Shanmugam,5.0,False,False,False,5.0,4.0
Stephen G. Breyer,1,True,False,5.0,4.0,2012_11_207,35,Kannon K. Shanmugam,5.0,False,Stephen G. Breyer,1,majority,Kannon K. Shanmugam,5.0,False,False,False,5.0,4.0
Stephen G. Breyer,1,True,False,5.0,4.0,2012_11_207,36,Kannon K. Shanmugam,5.0,False,Stephen G. Breyer,1,majority,Kannon K. Shanmugam,5.0,False,False,False,5.0,4.0
Stephen G. Breyer,1,True,False,5.0,4.0,2012_11_207,37,Kannon K. Shanmugam,5.0,False,Stephen G. Breyer,1,majority,Kannon K. Shanmugam,5.0,False,False,False,5.0,4.0
Stephen G. Breyer,1,True,False,5.0,4.0,2012_11_207,38,Kannon K. Shanmugam,5.0,False,Stephen G. Breyer,1,majority,Kannon K. Shanmugam,5.0,False,False,False,5.0,4.0
Sonia Sotomayor,6,True,False,5.0,4.0,2012_11_207,39,Kannon K. Shanmugam,5.0,False,Sonia Sotomayor,6,minority,Kannon K. Shanmugam,5.0,False,False,False,5.0,4.0
Sonia Sotomayor,6,True,False,5.0,4.0,2012_11_207,40,Kannon K. Shanmugam,5.0,False,Elena Kagan,2,minority,Kannon K. Shanmugam,5.0,False,False,False,5.0,4.0
"Samuel A. Alito, Jr.",11,True,False,5.0,4.0,2012_11_207,41,Kannon K. Shanmugam,5.0,False,"Samuel A. Alito, Jr.",11,majority,Kannon K. Shanmugam,5.0,False,False,False,5.0,4.0
"Samuel A. Alito, Jr.",11,True,False,5.0,4.0,2012_11_207,42,Kannon K. Shanmugam,5.0,False,"Samuel A. Alito, Jr.",11,majority,Kannon K. Shanmugam,5.0,False,False,False,5.0,4.0
"Samuel A. Alito, Jr.",11,True,False,5.0,4.0,2012_11_207,43,Kannon K. Shanmugam,5.0,False,"Samuel A. Alito, Jr.",11,majority,Kannon K. Shanmugam,5.0,False,False,False,5.0,4.0
"John G. Roberts, Jr.",7,True,False,5.0,4.0,2012_11_207,44,Katherine Winfree,4.0,True,Antonin Scalia,3,minority,Katherine Winfree,4.0,True,True,True,5.0,4.0
"John G. Roberts, Jr.",6,False,True,7.0,2.0,2012_11_820,0,Jeffrey L. Fisher,4.0,True,"John G. Roberts, Jr.",6,majority,Jeffrey L. Fisher,4.0,True,False,False,7.0,2.0
"John G. Roberts, Jr.",6,False,True,7.0,2.0,2012_11_820,1,Jeffrey L. Fisher,4.0,True,"John G. Roberts, Jr.",6,majority,Jeffrey L. Fisher,4.0,True,False,False,7.0,2.0
Ruth Bader Ginsburg,7,False,True,7.0,2.0,2012_11_820,2,Jeffrey L. Fisher,4.0,True,Ruth Bader Ginsburg,7,minority,Jeffrey L. Fisher,4.0,True,False,False,7.0,2.0
Antonin Scalia,3,False,True,7.0,2.0,2012_11_820,3,Jeffrey L. Fisher,4.0,True,Elena Kagan,2,majority,Jeffrey L. Fisher,4.0,True,False,False,7.0,2.0
Anthony M. Kennedy,9,False,True,7.0,2.0,2012_11_820,4,Jeffrey L. Fisher,4.0,True,Anthony M. Kennedy,9,majority,Jeffrey L. Fisher,4.0,True,False,False,7.0,2.0
Stephen G. Breyer,1,False,True,7.0,2.0,2012_11_820,5,Jeffrey L. Fisher,4.0,True,Stephen G. Breyer,1,majority,Jeffrey L. Fisher,4.0,True,False,False,7.0,2.0
Anthony M. Kennedy,9,False,True,7.0,2.0,2012_11_820,6,Jeffrey L. Fisher,4.0,True,Anthony M. Kennedy,9,majority,Jeffrey L. Fisher,4.0,True,False,False,7.0,2.0
"John G. Roberts, Jr.",6,False,True,7.0,2.0,2012_11_820,7,Jeffrey L. Fisher,4.0,True,Ruth Bader Ginsburg,7,minority,Jeffrey L. Fisher,4.0,True,False,False,7.0,2.0
"John G. Roberts, Jr.",6,False,True,7.0,2.0,2012_11_820,8,Jeffrey L. Fisher,4.0,True,"John G. Roberts, Jr.",6,majority,Jeffrey L. Fisher,4.0,True,False,False,7.0,2.0
Anthony M. Kennedy,9,False,True,7.0,2.0,2012_11_820,9,Jeffrey L. Fisher,4.0,True,Anthony M. Kennedy,9,majority,Jeffrey L. Fisher,4.0,True,False,False,7.0,2.0
Anthony M. Kennedy,9,False,True,7.0,2.0,2012_11_820,10,Jeffrey L. Fisher,4.0,True,Anthony M. Kennedy,9,majority,Jeffrey L. Fisher,4.0,True,False,False,7.0,2.0
Anthony M. Kennedy,9,False,True,7.0,2.0,2012_11_820,11,Jeffrey L. Fisher,4.0,True,Anthony M. Kennedy,9,majority,Jeffrey L. Fisher,4.0,True,False,False,7.0,2.0
"Samuel A. Alito, Jr.",10,False,True,7.0,2.0,2012_11_820,12,Jeffrey L. Fisher,4.0,True,"Samuel A. Alito, Jr.",10,majority,Jeffrey L. Fisher,4.0,True,False,False,7.0,2.0
"Samuel A. Alito, Jr.",10,False,True,7.0,2.0,2012_11_820,13,Jeffrey L. Fisher,4.0,True,"Samuel A. Alito, Jr.",10,majority,Jeffrey L. Fisher,4.0,True,False,False,7.0,2.0
"Samuel A. Alito, Jr.",10,False,True,7.0,2.0,2012_11_820,14,Jeffrey L. Fisher,4.0,True,"Samuel A. Alito, Jr.",10,majority,Jeffrey L. Fisher,4.0,True,False,False,7.0,2.0
"Samuel A. Alito, Jr.",10,False,True,7.0,2.0,2012_11_820,15,Jeffrey L. Fisher,4.0,True,"Samuel A. Alito, Jr.",10,majority,Jeffrey L. Fisher,4.0,True,False,False,7.0,2.0
Sonia Sotomayor,5,False,True,7.0,2.0,2012_11_820,16,Jeffrey L. Fisher,4.0,True,Sonia Sotomayor,5,minority,Jeffrey L. Fisher,4.0,True,False,False,7.0,2.0
Sonia Sotomayor,5,False,True,7.0,2.0,2012_11_820,17,Jeffrey L. Fisher,4.0,True,Sonia Sotomayor,5,minority,Jeffrey L. Fisher,4.0,True,False,False,7.0,2.0
Sonia Sotomayor,5,False,True,7.0,2.0,2012_11_820,18,Jeffrey L. Fisher,4.0,True,Sonia Sotomayor,5,minority,Jeffrey L. Fisher,4.0,True,False,False,7.0,2.0
Sonia Sotomayor,5,False,True,7.0,2.0,2012_11_820,19,Michael R. Dreeben,8.0,False,Sonia Sotomayor,5,minority,Michael R. Dreeben,8.0,False,True,True,7.0,2.0
Sonia Sotomayor,5,False,True,7.0,2.0,2012_11_820,20,Michael R. Dreeben,8.0,False,Sonia Sotomayor,5,minority,Michael R. Dreeben,8.0,False,True,True,7.0,2.0
Sonia Sotomayor,5,False,True,7.0,2.0,2012_11_820,21,Michael R. Dreeben,8.0,False,Sonia Sotomayor,5,minority,Michael R. Dreeben,8.0,False,True,True,7.0,2.0
Stephen G. Breyer,1,False,True,7.0,2.0,2012_11_820,22,Michael R. Dreeben,8.0,False,Stephen G. Breyer,1,majority,Michael R. Dreeben,8.0,False,True,True,7.0,2.0
Stephen G. Breyer,1,False,True,7.0,2.0,2012_11_820,23,Michael R. Dreeben,8.0,False,Stephen G. Breyer,1,majority,Michael R. Dreeben,8.0,False,True,True,7.0,2.0
Anthony M. Kennedy,9,False,True,7.0,2.0,2012_11_820,24,Michael R. Dreeben,8.0,False,Anthony M. Kennedy,9,majority,Michael R. Dreeben,8.0,False,True,True,7.0,2.0
Ruth Bader Ginsburg,7,False,True,7.0,2.0,2012_11_820,25,Michael R. Dreeben,8.0,False,Ruth Bader Ginsburg,7,minority,Michael R. Dreeben,8.0,False,True,True,7.0,2.0
Ruth Bader Ginsburg,7,False,True,7.0,2.0,2012_11_820,26,Michael R. Dreeben,8.0,False,Ruth Bader Ginsburg,7,minority,Michael R. Dreeben,8.0,False,True,True,7.0,2.0
Stephen G. Breyer,1,False,True,7.0,2.0,2012_11_820,27,Michael R. Dreeben,8.0,False,Ruth Bader Ginsburg,7,minority,Michael R. Dreeben,8.0,False,True,True,7.0,2.0
"John G. Roberts, Jr.",7,True,False,9.0,0.0,2011_11_159,0,,,,Antonin Scalia,3,majority,,,,,,9.0,0.0
Antonin Scalia,3,True,False,9.0,0.0,2011_11_159,1,,,,Stephen G. Breyer,1,majority,,,,,,9.0,0.0
Stephen G. Breyer,1,True,False,9.0,0.0,2011_11_159,2,Charles A. Rothfeld,5.0,False,Antonin Scalia,3,majority,,,,False,,9.0,0.0
Stephen G. Breyer,1,True,False,9.0,0.0,2011_11_159,3,,,,Antonin Scalia,3,majority,Charles A. Rothfeld,5.0,False,,False,9.0,0.0
"Samuel A. Alito, Jr.",9,True,False,9.0,0.0,2011_11_159,4,Eric D. Miller,2.0,True,Ruth Bader Ginsburg,8,majority,Eric D. Miller,2.0,True,True,True,9.0,0.0
Anthony M. Kennedy,10,True,False,9.0,0.0,2011_11_159,5,Eric D. Miller,2.0,True,Ruth Bader Ginsburg,8,majority,Eric D. Miller,2.0,True,True,True,9.0,0.0
Antonin Scalia,3,True,False,9.0,0.0,2011_11_159,6,Eric D. Miller,2.0,True,Antonin Scalia,3,majority,Eric D. Miller,2.0,True,True,True,9.0,0.0
Antonin Scalia,3,True,False,9.0,0.0,2011_11_159,7,Eric D. Miller,2.0,True,Antonin Scalia,3,majority,Eric D. Miller,2.0,True,True,True,9.0,0.0
Antonin Scalia,3,True,False,9.0,0.0,2011_11_159,8,Eric D. Miller,2.0,True,Antonin Scalia,3,majority,Eric D. Miller,2.0,True,True,True,9.0,0.0
Antonin Scalia,3,True,False,9.0,0.0,2011_11_159,9,Eric D. Miller,2.0,True,Antonin Scalia,3,majority,Eric D. Miller,2.0,True,True,True,9.0,0.0
Elena Kagan,4,True,False,9.0,0.0,2011_11_159,10,Eric D. Miller,2.0,True,Elena Kagan,4,majority,Eric D. Miller,2.0,True,True,True,9.0,0.0
Elena Kagan,4,True,False,9.0,0.0,2011_11_159,11,Eric D. Miller,2.0,True,Elena Kagan,4,majority,Eric D. Miller,2.0,True,True,True,9.0,0.0
Antonin Scalia,3,True,False,9.0,0.0,2011_11_159,12,Eric D. Miller,2.0,True,Antonin Scalia,3,majority,Eric D. Miller,2.0,True,True,True,9.0,0.0
Antonin Scalia,3,True,False,9.0,0.0,2011_11_159,13,Eric D. Miller,2.0,True,Antonin Scalia,3,majority,Eric D. Miller,2.0,True,True,True,9.0,0.0
Sonia Sotomayor,6,True,False,9.0,0.0,2011_11_159,14,Charles A. Rothfeld,5.0,False,Sonia Sotomayor,6,majority,Charles A. Rothfeld,5.0,False,False,False,9.0,0.0
Sonia Sotomayor,6,True,False,9.0,0.0,2011_11_159,15,Charles A. Rothfeld,5.0,False,Sonia Sotomayor,6,majority,Charles A. Rothfeld,5.0,False,False,False,9.0,0.0
Sonia Sotomayor,6,True,False,9.0,0.0,2011_11_159,16,Charles A. Rothfeld,5.0,False,Sonia Sotomayor,6,majority,Charles A. Rothfeld,5.0,False,False,False,9.0,0.0
Sonia Sotomayor,6,True,False,9.0,0.0,2011_11_159,17,Charles A. Rothfeld,5.0,False,Sonia Sotomayor,6,majority,Charles A. Rothfeld,5.0,False,False,False,9.0,0.0
Ruth Bader Ginsburg,8,True,False,9.0,0.0,2011_11_159,18,Charles A. Rothfeld,5.0,False,Ruth Bader Ginsburg,8,majority,Charles A. Rothfeld,5.0,False,False,False,9.0,0.0
Antonin Scalia,3,True,False,9.0,0.0,2011_11_159,19,Charles A. Rothfeld,5.0,False,Antonin Scalia,3,majority,Charles A. Rothfeld,5.0,False,False,False,9.0,0.0
Elena Kagan,4,True,False,9.0,0.0,2011_11_159,20,Charles A. Rothfeld,5.0,False,Elena Kagan,4,majority,Charles A. Rothfeld,5.0,False,False,False,9.0,0.0
Sonia Sotomayor,6,True,False,9.0,0.0,2011_11_159,21,Charles A. Rothfeld,5.0,False,Sonia Sotomayor,6,majority,Charles A. Rothfeld,5.0,False,False,False,9.0,0.0
Sonia Sotomayor,6,True,False,9.0,0.0,2011_11_159,22,Charles A. Rothfeld,5.0,False,Sonia Sotomayor,6,majority,Charles A. Rothfeld,5.0,False,False,False,9.0,0.0
Sonia Sotomayor,6,True,False,9.0,0.0,2011_11_159,23,Charles A. Rothfeld,5.0,False,Sonia Sotomayor,6,majority,Charles A. Rothfeld,5.0,False,False,False,9.0,0.0
"John G. Roberts, Jr.",7,True,False,9.0,0.0,2011_11_159,24,Charles A. Rothfeld,5.0,False,"John G. Roberts, Jr.",7,majority,Charles A. Rothfeld,5.0,False,False,False,9.0,0.0
"John G. Roberts, Jr.",7,True,False,9.0,0.0,2011_11_159,25,Charles A. Rothfeld,5.0,False,"John G. Roberts, Jr.",7,majority,Charles A. Rothfeld,5.0,False,False,False,9.0,0.0
Stephen G. Breyer,1,True,False,9.0,0.0,2011_11_159,26,Charles A. Rothfeld,5.0,False,Stephen G. Breyer,1,majority,Charles A. Rothfeld,5.0,False,False,False,9.0,0.0
Stephen G. Breyer,1,True,False,9.0,0.0,2011_11_159,27,Charles A. Rothfeld,5.0,False,Stephen G. Breyer,1,majority,Charles A. Rothfeld,5.0,False,False,False,9.0,0.0
Stephen G. Breyer,1,True,False,9.0,0.0,2011_11_159,28,Charles A. Rothfeld,5.0,False,Elena Kagan,4,majority,Charles A. Rothfeld,5.0,False,False,False,9.0,0.0
Stephen G. Breyer,1,True,False,9.0,0.0,2011_11_159,29,Charles A. Rothfeld,5.0,False,Stephen G. Breyer,1,majority,Charles A. Rothfeld,5.0,False,False,False,9.0,0.0
Stephen G. Breyer,1,True,False,9.0,0.0,2011_11_159,30,Charles A. Rothfeld,5.0,False,Stephen G. Breyer,1,majority,Charles A. Rothfeld,5.0,False,False,False,9.0,0.0
Stephen G. Breyer,1,True,False,9.0,0.0,2011_11_159,31,Charles A. Rothfeld,5.0,False,Stephen G. Breyer,1,majority,Charles A. Rothfeld,5.0,False,False,False,9.0,0.0
Sonia Sotomayor,6,True,False,9.0,0.0,2011_11_159,32,Charles A. Rothfeld,5.0,False,Sonia Sotomayor,6,majority,Charles A. Rothfeld,5.0,False,False,False,9.0,0.0
Ruth Bader Ginsburg,9,False,True,8.0,0.0,2011_11_166,0,David M. Neff,5.0,True,Ruth Bader Ginsburg,9,majority,David M. Neff,5.0,True,False,False,8.0,0.0
Ruth Bader Ginsburg,9,False,True,8.0,0.0,2011_11_166,1,David M. Neff,5.0,True,Ruth Bader Ginsburg,9,majority,David M. Neff,5.0,True,False,False,8.0,0.0
"John G. Roberts, Jr.",8,False,True,8.0,0.0,2011_11_166,2,David M. Neff,5.0,True,"John G. Roberts, Jr.",8,majority,David M. Neff,5.0,True,False,False,8.0,0.0
Sonia Sotomayor,7,False,True,8.0,0.0,2011_11_166,3,David M. Neff,5.0,True,Sonia Sotomayor,7,majority,David M. Neff,5.0,True,False,False,8.0,0.0
Stephen G. Breyer,1,False,True,8.0,0.0,2011_11_166,4,David M. Neff,5.0,True,Stephen G. Breyer,1,majority,David M. Neff,5.0,True,False,False,8.0,0.0
Stephen G. Breyer,1,False,True,8.0,0.0,2011_11_166,5,David M. Neff,5.0,True,Stephen G. Breyer,1,majority,David M. Neff,5.0,True,False,False,8.0,0.0
